Report ID,Date,Report Type,Location,Department,Category,Report,Precursor,Risk,Data Status,Source / Provenance,Source Reference,Dataset Tier
OIL-TRAIN-00645,2024-12-12,Unsafe Condition,Kumchai Area,Drilling,Struck By / Line of Fire,Stored or moving energy could strike a person in the work area at Kumchai Area. The observation was identified during routine HSE inspection. The observation was escalated for appropriate corrective action.,Struck By / Line of Fire,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00646,2026-03-20,Near Miss,Kumchai Area,HSE,Fall from Height,Scaffold or platform access required additional fall-prevention controls at Kumchai Area. The condition required HSE review before continuation. The observation was escalated for appropriate corrective action.,Fall from Height,HIGH,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00647,2025-08-19,Near Miss,Moran Field,Contractor Operations,Permit Control Failure,A non-routine job was started without adequate permit-to-work controls at Moran Field. The observation was identified during operational monitoring. The issue was discussed during the safety meeting.,Permit Control Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00648,2025-08-12,Unsafe Act,Drilling Rig,HSE,Inadequate PPE,A contractor worker was observed without the required protective equipment at Drilling Rig. The condition was identified during a site safety review. The observation was escalated for appropriate corrective action.,Inadequate PPE,MEDIUM,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00649,2024-05-26,Unsafe Condition,Digboi Area,Electrical,Contractor Control Failure,Contractor personnel were working without full alignment with oil safety requirements at Digboi Area. The observation was recorded during a task-level safety check. The area was reviewed with the concerned supervisor.,Contractor Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00650,2025-10-21,Near Miss,Workover Site,Maintenance,Process Safety Barrier Failure,A critical barrier or safeguard required verification before operation at Workover Site. The condition was identified during a site safety review. The task required review against the applicable SOP and JSA.,Process Safety Barrier Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00651,2024-06-03,Unsafe Act,Drilling Rig,Electrical,Fire and Explosion Potential,Conditions existed that could contribute to fire or explosion if not controlled at Drilling Rig. The observation was recorded during a task-level safety check. The area was reviewed with the concerned supervisor.,Fire and Explosion Potential,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00652,2025-05-31,Near Miss,Duliajan Field,Drilling,Loss of Containment,A hydrocarbon or process-fluid release path was identified at Duliajan Field. The observation was identified during operational monitoring. The issue was discussed during the safety meeting.,Loss of Containment,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00653,2024-10-09,Near Miss,Kumchai Area,Operations,Confined Space Exposure,A worker could be exposed to hazardous atmosphere during restricted-space work at Kumchai Area. The observation was identified during routine HSE inspection. Corrective action and follow-up verification were required.,Confined Space Exposure,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00654,2024-09-21,Near Miss,Project Worksite,Drilling,Electrical Contact,Energized equipment or conductors required isolation before work at Project Worksite. The observation was recorded during a task-level safety check. The issue was discussed during the safety meeting.,Electrical Contact,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00655,2025-11-10,Unsafe Act,Tengakhat Area,Projects,Vehicle-Pedestrian Interaction,Traffic controls were insufficient around the worksite at Tengakhat Area. The condition required HSE review before continuation. The issue was discussed during the safety meeting.,Vehicle-Pedestrian Interaction,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00656,2025-05-02,Near Miss,Moran Field,Drilling,Dropped Object,Objects could fall into an occupied work zone at Moran Field. The condition was identified during a site safety review. The area was reviewed with the concerned supervisor.,Dropped Object,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00657,2026-04-27,Unsafe Condition,Engineering Installation,Drilling,Emergency Response Gap,Required emergency equipment or response readiness needed verification at Engineering Installation. The observation was recorded during a task-level safety check. The observation was escalated for appropriate corrective action.,Emergency Response Gap,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00658,2024-02-10,Near Miss,Rajasthan Field,Projects,Slip and Trip,Access routes were obstructed or uneven at Rajasthan Field. The observation was identified during routine HSE inspection. Corrective action and follow-up verification were required.,Slip and Trip,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00659,2025-10-30,Unsafe Act,Production Installation,Maintenance,Procedural Control Failure,The task was not being performed fully in accordance with the applicable sop at Production Installation. The observation was recorded during a task-level safety check. The issue was discussed during the safety meeting.,Procedural Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00660,2026-03-23,Near Miss,Digboi Area,Operations,Excavation / Ground Hazard,Excavation access and barricading required improvement at Digboi Area. The observation was identified during operational monitoring. Corrective action and follow-up verification were required.,Excavation / Ground Hazard,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00661,2025-05-08,Near Miss,Kumchai Area,Production,Struck By / Line of Fire,Person entered the line of fire while equipment was being operated at Kumchai Area. The observation was recorded during a task-level safety check. The observation was escalated for appropriate corrective action.,Struck By / Line of Fire,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00662,2025-01-01,Unsafe Act,Kumchai Area,Contractor Operations,Fall from Height,Scaffold or platform access required additional fall-prevention controls at Kumchai Area. The observation was identified during operational monitoring. Corrective action and follow-up verification were required.,Fall from Height,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00663,2024-08-05,Near Miss,Duliajan Field,HSE,Permit Control Failure,Required permit verification was incomplete before work started at Duliajan Field. The observation was identified during routine HSE inspection. The area was reviewed with the concerned supervisor.,Permit Control Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00664,2025-04-05,Unsafe Condition,Digboi Area,Production,Inadequate PPE,Ppe selection was not appropriate for the task at Digboi Area. The observation was recorded during a task-level safety check. Corrective action and follow-up verification were required.,Inadequate PPE,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00665,2024-10-14,Unsafe Act,Rajasthan Field,Drilling,Contractor Control Failure,Required contractor safety records or checks were incomplete at Rajasthan Field. The condition was identified during a site safety review. The observation was escalated for appropriate corrective action.,Contractor Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00666,2024-04-02,Unsafe Condition,Drilling Rig,Contractor Operations,Process Safety Barrier Failure,A critical barrier or safeguard required verification before operation at Drilling Rig. The condition required HSE review before continuation. The issue was discussed during the safety meeting.,Process Safety Barrier Failure,HIGH,SOURCE_GROUNDED_AUGMENTED,HSE Management System,https://www.oil-india.com/hseoil,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00667,2024-01-15,Unsafe Condition,Upper Assam Field,Drilling,Fire and Explosion Potential,Flammable material and an ignition source were identified in the same work area at Upper Assam Field. The condition was identified during a site safety review. The task required review against the applicable SOP and JSA.,Fire and Explosion Potential,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00668,2024-02-15,Unsafe Condition,Tengakhat Area,HSE,Loss of Containment,A hydrocarbon or process-fluid release path was identified at Tengakhat Area. The observation was identified during routine HSE inspection. The issue was discussed during the safety meeting.,Loss of Containment,HIGH,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00669,2026-01-12,Unsafe Condition,Drilling Rig,Production,Confined Space Exposure,Entry into a confined or restricted space required stronger atmospheric controls at Drilling Rig. The condition was identified during a site safety review. The observation was escalated for appropriate corrective action.,Confined Space Exposure,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor HSE Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CDO4402L24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00670,2025-12-20,Unsafe Condition,Duliajan Field,Production,Electrical Contact,Electrical work was observed with inadequate isolation verification at Duliajan Field. The observation was recorded during a task-level safety check. The issue was discussed during the safety meeting.,Electrical Contact,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00671,2026-03-11,Near Miss,Makum Area,Production,Vehicle-Pedestrian Interaction,Reversing or maneuvering created a potential person-vehicle conflict at Makum Area. The condition was identified during a site safety review. Corrective action and follow-up verification were required.,Vehicle-Pedestrian Interaction,HIGH,SOURCE_GROUNDED_AUGMENTED,BRSR 2024-25,https://www.oil-india.com/files/investor_services_documents/BRSR-2024-25.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00672,2025-03-30,Unsafe Act,Project Worksite,Drilling,Dropped Object,Lifting or elevated maintenance required better exclusion-zone controls at Project Worksite. The condition required HSE review before continuation. The task required review against the applicable SOP and JSA.,Dropped Object,HIGH,SOURCE_GROUNDED_AUGMENTED,Baghjan Incident,https://www.oil-india.com/baghjan-update,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00673,2025-04-01,Unsafe Condition,Project Worksite,Projects,Emergency Response Gap,Mock-drill or emergency preparedness controls required improvement at Project Worksite. The observation was recorded during a task-level safety check. The observation was escalated for appropriate corrective action.,Emergency Response Gap,HIGH,SOURCE_GROUNDED_AUGMENTED,Health & Safety,https://www.oil-india.com/sustainability/health-safety,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00674,2025-09-19,Near Miss,Digboi Area,Drilling,Slip and Trip,Housekeeping conditions created an avoidable walking hazard at Digboi Area. The observation was identified during operational monitoring. The area was reviewed with the concerned supervisor.,Slip and Trip,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2023-24,https://www.oil-india.com/files/sustainability_documents/C_Sustainability_Report_2023-24.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00675,2026-04-19,Unsafe Condition,Makum Area,Projects,Procedural Control Failure,Toolbox-talk or task-specific procedural controls required reinforcement at Makum Area. The observation was identified during routine HSE inspection. Corrective action and follow-up verification were required.,Procedural Control Failure,MEDIUM,SOURCE_GROUNDED_AUGMENTED,Sustainability Report 2014-15,https://www.oil-india.com/files/sustainability_documents/OIL_Sustainability_Report_2014_151.pdf,SOURCE_GROUNDED_AUGMENTED
OIL-TRAIN-00676,2024-03-08,Near Miss,Drilling Rig,Maintenance,Excavation / Ground Hazard,An excavation or ground opening was not adequately protected at Drilling Rig. The observation was identified during operational monitoring. Corrective action and follow-up verification were required.,Excavation / Ground Hazard,HIGH,SOURCE_GROUNDED_AUGMENTED,Contractor Safety Tender,https://www.oil-india.com/files/oldtender/limited/NIT_CPI0929L19.pdf,SOURCE_GROUNDED_AUGMENTED
